,Advanced Economies,Argentina,Australia,Austria,Belgium,Bulgaria,Bahrain,Belarus,Brazil,Canada,Switzerland,Chile,China,Colombia,Cyprus,Czech Republic,Germany,Denmark,Dominican Republic,Algeria,EMDE East Asia & Pacific,EMDE Europe & Central Asia,Ecuador,"Egypt, Arab Rep.",Emerging Market and Developing Economies (EMDEs),Spain,Estonia,Finland,France,United Kingdom,Greece,High Income Countries,"Hong Kong SAR, China",Croatia,Hungary,India,Ireland,Iceland,Israel,Italy,Jordan,Japan,Kazakhstan,"Korea, Rep.",EMDE Latin America & Caribbean,Low-Income Countries (LIC),Sri Lanka,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Mexico,Middle-Income Countries (MIC),North Macedonia,Malta,EMDE Middle East & N. Africa,Netherlands,Norway,New Zealand,Pakistan,Peru,Philippines,Poland,Portugal,Romania,Russian Federation,EMDE South Asia,Saudi Arabia,Singapore,EMDE Sub-Saharan Africa,Slovakia,Slovenia,Sweden,Thailand,Tunisia,Turkey,"Taiwan, China",Uruguay,United States,"Venezuela, RB",Vietnam,World (WBG members),South Africa
2017M02,6.161027,8.693862,5.782235,8.77781,7.781279,7.61,NA,0.890306,12.97322,6.6,3.176062,6.606189,3.97656,9.313576,12.5,3.4,3.935439,4.245395,5.919939,NA,3.891544,6.931507,4.268809,12.10306,6.824118,18.2,5.2,8.674014,9.288889,4.6,22.47942,6.233942,3.320895,13.5,4.288889,8.8,7.4,3.119044,4.3,11.26637,18.3,2.862459,4.9,3.9,8.876658,NA,4.2,7.9,6.03558,7.9,10.10922,4.493806,3.47,6.823045,22.848,4.638907,11.0968,6.343714,4.3,4.924614,NA,6.213838,6.5,7.7,9.616973,4.5,5.3101,8.414972,5.986494,2.2,27.40905,8.27,10.2,6.88286,1.11,15.3403,11.6,3.83,8,4.7,NA,2.24,6.688138,27.40905
2017M03,6.006902,8.584572,5.816586,8.719018,7.531098,7.44,NA,0.911321,12.92881,6.7,3.17036,6.642914,3.96673,9.453721,12.2,3.3,3.863314,4.241115,5.68532,NA,3.885654,6.83495,4.183688,12.03922,6.815702,18,5.2,8.718188,9.222222,4.5,22.13873,6.091156,3.273287,13.1,4.288889,8.8,7.1,1.839866,4.4,11.44081,18.3,2.749706,4.9,3.6,8.902776,NA,4.2,7.6,5.969735,7.8,10.10551,4.424274,3.52,6.815303,22.71726,4.529039,11.05921,6.174517,4.4,4.840027,NA,6.7127,6.5,7.6,9.443201,4.5,5.23646,8.414972,5.966333,2.2,27.48237,8.04,10,6.544853,1.17,15.32624,11.4,3.82,8.7,4.4,NA,2.24,6.650113,27.48237
2017M04,5.955673,8.294174,5.636352,8.680625,7.304866,7.4,NA,0.82119,12.93593,6.4,3.174727,6.715821,3.962429,9.064414,11.9,3.3,4.042107,4.234103,5.396112,NA,3.832802,6.760236,4.437532,12.11797,6.777587,17.6,7.1,9.069248,9.203704,4.4,21.423,6.041521,3.228119,12.9,4.425926,8.8,6.8,2.238178,4.4,10.91788,18.3,2.73927,4.9,3.9,8.829889,NA,4.2,7.8,5.919158,7.6,10.08443,3.96126,3.46,6.777072,22.68471,4.052202,11.09618,6.128406,4.5,4.717138,NA,6.690875,5.5,7.5,9.36216,4.5,5.206025,8.414972,5.976179,2.2,27.39214,7.84,9.8,6.771967,1.2,15.32286,11.2,3.78,8.2,4.4,NA,2.24,6.60934,27.39214
2017M05,5.958977,8.197999,5.52046,8.658517,7.149982,7.3,NA,0.797049,12.87609,6.6,3.162191,6.741696,3.959022,9.440684,11.5,3.1,3.710677,4.22091,5.293641,NA,3.830727,6.734365,4.425272,12.11932,6.776645,17.3,7.1,8.650354,9.192593,4.4,21.8753,6.039642,3.189317,12.6,4.414815,8.8,6.6,3.511273,4.6,11.25603,18.3,3.085951,4.9,3.6,8.831073,NA,4.2,7.8,5.856746,7.5,10.09099,3.901932,3.56,6.777514,22.54831,3.917803,11.09958,6.111227,4.5,4.686162,NA,6.310051,5.5,7.4,9.205253,4.4,5.253835,8.414972,5.985576,2.2,27.54582,7.51,9.7,6.810389,1.22,15.31874,11.1,3.78,8,4.4,NA,2.24,6.609261,27.54582
2017M06,5.840814,8.239085,5.571449,8.597903,7.014214,7.26,NA,0.773121,12.81269,6.4,3.131595,6.714898,3.951791,9.24526,11,2.9,3.633108,4.270362,5.277498,NA,3.817434,6.700477,4.418234,12.00734,6.769737,17,7.1,8.587668,9.203704,4.3,21.22004,5.927046,3.167853,12.3,4.359259,8.8,6.6,2.673633,4.4,11.1132,18.3,2.806703,4.9,3.8,8.855027,NA,4.2,7.8,5.861379,7.3,10.10182,3.76167,3.27,6.772014,22.43835,3.872146,11.04617,5.989273,4.3,4.744332,NA,8.591692,5.5,7.3,9.054481,4.3,5.285525,8.414972,5.995607,2.2,27.63427,6.99,9.5,6.650975,1.05,15.30651,11,3.77,8,4.3,NA,2.24,6.579744,27.63427
2017M07,5.841105,8.475687,5.570925,8.533188,7.140041,7.17,NA,0.707535,12.69976,6.3,3.112675,6.568193,3.949333,9.413936,10.5,2.8,3.644308,4.357652,5.457394,NA,3.822866,6.716294,4.240158,11.78933,6.752284,16.9,5.3,8.569306,9.385185,4.3,20.95161,5.92367,3.163215,12.3,4.185185,8.8,6.6,1.371108,4.1,11.50127,18.3,2.811202,5,3.5,8.726813,NA,4.2,7.9,6.026924,7.2,10.24131,4.510428,3.27,6.755135,22.22966,3.952074,10.96514,5.910998,4.1,4.780176,NA,6.764776,5.5,7.3,8.876844,4.2,5.281235,8.414972,6.007488,2.1,27.42097,6.75,9.4,7.088053,1.23,15.28468,11.1,3.76,8,4.3,NA,2.24,6.565901,27.42097
2017M08,5.886199,8.505328,5.504016,8.422738,7.163862,7.13,NA,0.696468,12.61053,6.1,3.071018,6.380343,3.941264,9.348666,10.3,2.7,3.792098,4.375761,5.584419,NA,3.813042,6.581553,4.252845,11.73679,6.723998,16.8,5.3,8.731995,9.32963,4.3,20.836,5.960784,3.104624,12.3,4.096296,8.8,6.6,2.61906,4.1,12.03144,18.3,2.751302,4.9,3.7,8.627679,NA,4.2,7.9,5.874215,7.2,10.24815,4.521845,3.35,6.727156,22.1339,3.958789,10.94252,5.824338,4,4.757932,NA,5.571124,5.5,7.3,8.685786,4.2,5.187941,8.414972,6.020716,2.1,27.45954,6.53,9.3,6.347532,1.16,15.28698,10.7,3.75,7.9,4.4,NA,2.24,6.552532,27.45954
2017M09,5.732201,8.421398,5.455854,8.414053,6.980649,6.98,NA,0.715867,12.61069,6.1,3.019226,6.583883,3.939722,9.57509,10.1,2.6,3.667773,4.274157,5.617407,NA,3.81549,6.532374,4.359728,11.67124,6.738905,16.7,5.3,8.845683,9.185185,4.2,20.77648,5.810327,3.087547,11.9,4.018519,8.8,6.6,2.974078,4,11.12991,18.3,2.794056,4.9,3.6,8.776553,NA,4.2,8,5.824196,7,10.38393,4.335853,3.35,6.745629,22.04891,3.973718,10.94137,5.659586,4,4.692311,NA,7.66972,5.5,7,8.4735,4.1,5.199764,8.414972,6.033423,2.1,27.48779,6.33,9.2,6.673857,1.25,15.31429,10.7,3.7,7.5,4.2,NA,2.24,6.533111,27.48779
2017M10,5.651394,7.912183,5.423866,8.242264,6.763183,6.87,NA,0.639671,12.64166,6.2,2.993315,6.740696,3.900374,9.490254,10.2,2.5,3.758806,4.224467,5.329455,NA,3.773034,6.346216,4.618208,11.34125,6.689414,16.6,5.5,7.990175,8.685185,4.3,20.89463,5.731702,3.011746,11.7,3.951852,8.8,6.5,3.447187,4,11.00711,18.3,2.750712,4.9,3.6,8.710437,NA,4.2,8,5.755699,7,10.68378,3.869863,3.45,6.696343,22.02061,4.011609,10.84457,5.490629,4,4.481769,NA,6.633953,5.3,6.8,8.174556,4,5.070523,8.414972,6.044804,2.1,27.25569,6.13,9,6.659411,1.28,15.40646,10.3,3.7,7.7,4.1,NA,2.24,6.477265,27.25569
2017M11,5.619076,7.882003,5.365766,8.14877,6.454903,6.82,NA,0.68273,12.61351,6,2.938372,6.72323,3.893442,9.730825,10.3,2.4,3.442875,4.200574,5.290205,NA,3.763762,6.273328,4.632502,11.27654,6.68469,16.6,5.5,7.810849,8.562963,4.4,21.02557,5.697533,2.993369,11.5,3.896296,8.8,6.4,2.538635,4.2,10.85357,18.3,2.639034,4.9,3.7,8.767645,NA,4.2,8,5.769042,6.9,10.68771,3.553398,3.49,6.692902,21.95732,4.000881,10.81358,5.408307,4.1,4.380007,NA,7.280545,5.3,6.7,7.962866,4,4.999216,8.414972,6.035871,2.1,27.26119,5.99,8.9,6.507874,1.2,15.44138,10.2,3.7,7.9,4.2,NA,2.24,6.466934,27.26119
2017M12,5.584873,8.047543,5.598199,8.099993,6.304106,6.8,NA,0.562887,12.51365,5.8,2.898047,6.77595,3.889081,9.166987,10.5,2.4,3.666676,4.100302,5.26619,NA,3.758362,6.167773,4.642144,11.12851,6.653595,16.5,5.5,8.956346,8.551852,4.3,20.83662,5.656272,2.937584,11.2,3.851852,8.8,6.2,3.291197,3.9,10.74662,18.3,2.691239,4.9,3.7,8.639001,NA,4.2,8.1,5.736521,6.8,10.59567,3.279926,3.33,6.663924,21.88019,3.972672,10.72024,5.323473,4.1,4.32527,NA,7.205428,5.3,6.5,7.780468,3.9,4.998217,8.414972,6.029328,2.1,27.22248,5.87,8.7,6.338684,1.16,15.4608,9.9,3.7,7.2,4.1,NA,2.24,6.435213,27.22248
2018M01,5.534429,8.598785,5.52007,7.830619,6.118545,6.61,NA,0.53114,12.48291,5.9,2.895771,6.825896,3.89884,9.381692,10,2.4,3.508498,4.095549,5.285386,NA,3.759,6.090034,4.413129,10.79175,6.615054,16.4,6.4,8.448237,8.859259,4.2,19.77862,5.60295,2.915752,10.8,3.833333,NA,6,3.383403,3.6,11.05136,18.6,2.39786,4.9,3.6,8.67301,NA,4.4,8.2,5.683151,6.6,10.02992,2.976077,3.32,6.625917,21.67902,3.930662,10.42903,5.246308,4,4.367096,5.8,6.871311,5.2,6.3,7.678843,3.9,4.959065,NA,5.928562,2,26.65149,5.74,8.4,6.53847,1.16,15.45948,9.8,3.69,8.3,4.1,NA,2.19,6.398899,26.65149
2018M02,5.524899,8.552494,5.519452,7.920935,6.103614,6.44,NA,0.493549,12.36028,5.8,2.850334,6.913726,3.897271,9.583008,9.4,2.3,3.473556,3.976538,5.306763,NA,3.761007,5.981793,4.340821,10.72282,6.598263,16.3,6.4,8.126048,8.914815,4.2,20.62246,5.590909,2.896724,10.6,3.8,NA,5.9,2.47544,3.8,10.74105,18.6,2.572303,4.9,3.6,8.672131,NA,4.4,8.2,5.760772,6.6,9.920266,2.90496,3.32,6.609977,21.56497,3.890277,10.38097,5.101597,3.8,4.365907,5.8,7.352003,5.2,6.1,7.537543,3.8,4.806988,NA,5.981717,2,26.63628,5.63,8.4,5.901213,1.24,15.45495,9.8,3.7,9.1,4.1,NA,2.19,6.383965,26.63628
2018M03,5.485604,8.69538,5.518504,7.863054,6.064178,6.28,NA,0.451341,12.37715,5.8,2.715016,6.929899,3.883373,9.176371,8.9,2.2,3.389104,4.052664,5.376814,NA,3.741598,6.029006,4.245605,10.62929,6.570507,16,6.4,8.048038,8.925926,4.2,20.03822,5.558019,2.85594,10.3,3.766667,NA,5.9,2.610115,3.7,10.98479,18.6,2.458562,4.9,4,8.579045,NA,4.4,8.5,5.675563,6.5,9.906023,2.90823,3.23,6.579793,21.43229,3.855528,10.32658,5.016557,3.9,4.387002,5.8,6.618189,5.2,6.3,7.365733,3.7,4.849374,NA,5.961319,2,26.63381,5.56,8.4,6.290649,1.06,15.44623,9.9,3.7,8.1,4,NA,2.19,6.35246,26.63381
2018M04,5.424781,8.943642,5.50236,7.784893,6.286942,6.23,NA,0.454747,12.2822,5.9,2.604895,6.775306,3.846464,9.682221,8.3,2.3,3.448755,4.030413,5.682242,NA,3.713426,6.081364,4.130733,10.02464,6.557618,15.6,5.2,7.555968,8.818519,4.2,19.80458,5.495544,2.834752,10.2,3.703704,NA,5.9,3.462651,4.1,11.07764,18.6,2.455252,4.9,3.8,8.654912,NA,4.4,8.5,5.607927,6.5,9.910633,3.25828,3.38,6.56974,21.18551,3.866351,10.02174,4.870095,3.8,4.488137,5.8,6.888097,5.3,6.2,7.145861,3.7,4.810639,NA,5.973159,2.1,26.83384,5.51,8.4,6.389554,1.02,15.41051,10.3,3.73,7.9,3.9,NA,2.19,6.325497,26.83384
2018M05,5.319871,9.063892,5.420543,7.697371,6.201546,6.3,NA,0.440013,12.297,5.9,2.484344,6.720936,3.841553,9.691651,8.2,2.3,3.505185,4.016359,5.742688,NA,3.707137,6.124102,4.074175,10.0548,6.553474,15.4,5.2,7.503774,8.796296,4,19.52714,5.400374,2.791926,10.2,3.692593,NA,5.9,2.035729,4,10.50052,18.6,2.288003,4.9,4,8.605235,NA,4.4,8.6,5.549385,6.5,9.906941,3.418485,3.24,6.565469,21.05421,3.848957,10.03823,4.824576,3.9,4.485314,5.8,6.334686,5.3,6.2,7.005066,3.7,4.762664,NA,5.984216,2.1,26.96741,5.52,8.4,6.235662,0.97,15.41109,10.6,3.73,8.1,3.8,NA,2.19,6.292104,26.96741
2018M06,5.391926,9.172058,5.359181,7.685957,6.055365,6.16,NA,0.389048,12.23423,6,2.50596,6.830821,3.831093,9.724947,8.2,2.3,3.52447,3.958726,5.724251,NA,3.702383,6.17613,4.079227,9.913101,6.558457,15.1,5.2,6.508107,8.785185,4,19.23743,5.464504,2.776912,10.3,3.703704,NA,5.8,3.525854,4,10.82793,18.6,2.516179,4.9,3.7,8.621129,NA,4.4,8.8,5.538712,6.5,9.909524,3.271862,3.38,6.571198,20.93927,3.830284,9.969834,4.796099,3.9,4.503997,5.8,6.2316,5.3,6.1,6.925752,3.6,4.791183,NA,5.995516,2.1,27.08915,5.52,8.3,6.463451,1.07,15.41983,10.9,3.72,8.1,4,NA,2.19,6.316589,27.08915
2018M07,5.314512,9.038836,5.266948,7.737489,5.855015,6.15,NA,0.405766,12.2317,5.9,2.467724,6.982885,3.819595,9.402478,8.3,2.3,3.349648,3.904324,5.337529,NA,3.689628,6.190693,4.195509,9.883647,6.543561,15,5.3,7.422409,8.844444,4,19.18115,5.397068,2.777326,10,3.796296,NA,5.6,3.4221,4.2,10.34777,18.6,2.510081,4.8,3.8,8.583105,NA,4.4,8.5,5.510987,6.5,9.641862,2.941318,3.35,6.554422,20.91809,3.724489,9.908124,4.760079,3.9,3.968283,5.8,6.40231,5.3,6.1,6.896828,3.5,4.765615,NA,6.008799,2.1,27.2316,5.5,8.3,6.344241,1,15.49695,11.1,3.72,8.2,3.9,NA,2.19,6.283365,27.2316
2018M08,5.27901,9.166415,5.297165,7.6387,5.708795,6.07,NA,0.397442,12.12484,6,2.442285,7.051325,3.810497,9.477598,8.2,2.3,3.383833,3.855033,5.440119,NA,3.685201,6.223428,4.168959,9.845026,6.540021,15,5.3,7.894778,8.811111,4.1,19.07402,5.364593,2.82115,9.8,3.807407,NA,5.5,2.752562,4,10.02769,18.6,2.449311,4.8,4.1,8.557024,NA,4.4,8.6,5.450726,6.5,9.649126,2.839649,3.31,6.550872,20.82335,3.664086,9.893289,4.642016,4,3.900223,5.8,6.420087,5.3,6,6.831824,3.5,4.785319,NA,6.023256,2.1,27.2743,5.41,8.2,6.391291,1.08,15.50549,11.3,3.71,9.1,3.8,NA,2.19,6.270515,27.2743
2018M09,5.214182,9.383676,5.059765,7.622809,5.689102,6.06,NA,0.408662,12.11617,5.8,2.416469,6.967092,3.808458,9.881221,8,2.2,3.464746,3.849412,5.591555,NA,3.681785,6.204587,4.119004,9.78143,6.546529,14.8,5.3,6.975661,8.744444,4.1,18.53169,5.298459,2.802168,9.5,3.796296,NA,5.6,1.474273,4.1,10.20915,18.6,2.395815,4.8,4,8.615312,NA,4.4,8.9,5.312857,6.5,9.793181,2.834983,3.34,6.561055,20.74416,3.611919,9.892405,4.626436,3.9,3.939663,5.8,6.46615,5.3,5.9,6.760103,3.4,4.700829,NA,6.035921,2.1,27.3029,5.29,8.2,6.422962,1.04,15.49909,11.5,3.7,8.6,3.7,NA,2.19,6.256454,27.3029
2018M10,5.241642,9.909635,5.128517,7.6048,5.762845,6.05,NA,0.320134,12.12182,5.7,2.382034,7.0815,3.799887,10.01353,7.7,2.1,3.245616,3.811931,5.927542,NA,3.67783,6.256688,3.656986,8.936988,6.55201,14.7,4.6,6.913393,8.57037,4,18.64627,5.32376,2.816689,9.2,3.748148,NA,5.7,2.706392,4.1,10.94858,18.6,2.446735,4.8,3.9,8.719373,NA,4.4,8.5,5.24889,6.4,9.967748,2.963343,3.2,6.566576,19.50346,3.53534,9.499968,4.662984,4,4.36734,5.8,7.828859,5.4,5.9,6.656788,3.3,4.769672,NA,6.045293,2.2,27.59708,5.22,8.1,5.817158,1,15.4522,11.7,3.7,8.6,3.8,NA,2.19,6.268382,27.59708
2018M11,5.142465,10.11845,5.052187,7.55575,5.853674,5.92,NA,0.342436,12.18452,5.6,2.365347,7.105935,3.793221,10.19457,7.8,2,3.251714,3.79752,6.059198,NA,3.67297,6.354284,3.624131,8.889692,6.559873,14.5,4.6,6.808813,8.492593,4,18.64091,5.225281,2.793988,8.8,3.703704,NA,5.7,4.09791,4.1,10.29144,18.6,2.428296,4.8,3.8,8.718213,NA,4.4,8.5,5.171499,6.4,9.974819,3.096087,3.32,6.578732,19.44684,3.49002,9.474692,4.479115,3.7,4.396824,5.8,6.38795,5.4,5.8,6.586773,3.3,4.797767,NA,6.037902,2.2,27.5815,5.13,8,6.185986,1.02,15.43083,12.2,3.69,7.5,3.7,NA,2.19,6.245354,27.5815
2018M12,5.15759,10.15,4.965578,7.501889,5.80985,5.81,NA,0.339159,12.28216,5.6,2.361015,7.17293,3.789394,10.36618,7.6,2.1,3.242032,3.717673,6.081426,NA,3.672629,6.422248,3.794577,8.747119,6.581827,14.4,4.6,5.784813,8.437037,3.9,17.91061,5.24202,2.829955,8.6,3.648148,NA,5.5,1.543306,4.2,10.2362,18.6,2.371443,4.8,3.8,8.821041,NA,4.4,8.3,4.996567,6.4,9.881426,3.254115,3.55,6.600225,19.38369,3.460989,9.380581,4.285195,3.7,4.377698,5.8,5.917047,5.4,5.8,6.530333,3.2,4.696145,NA,6.030325,2.2,27.5555,4.98,7.8,6.339023,1.09,15.40719,12.8,3.7,8.7,3.9,NA,2.19,6.265652,27.5555
2019M01,5.257623,9.764797,5.063983,7.49244,5.737011,5.82,NA,0.31831,12.2487,5.8,2.401841,7.103724,3.677958,10.17381,7.5,2,3.30764,3.738546,5.938043,NA,3.54567,6.463371,4.369466,8.265006,6.467628,14.3,4.3,6.497575,8.448148,3.9,18.51064,5.321852,2.809584,8,3.551852,NA,5.2,2.523591,4.2,10.45741,NA,2.398992,4.8,4.4,8.783781,NA,NA,8.4,5.026811,6.3,9.565729,NA,3.49,6.488641,17.87045,3.467464,8.994456,4.565685,3.8,4.25542,NA,6.471515,5,5.6,6.491551,3.2,4.653692,NA,NA,2.2,27.62561,5.13,7.8,6.090836,0.91,15.37824,13.3,3.72,8.2,4,NA,NA,6.215957,27.62561
2019M02,5.118566,9.45889,4.966559,7.317817,5.606408,5.65,NA,0.394623,12.15868,5.8,2.360634,6.954043,3.677865,10.45273,7.4,1.9,2.92669,3.705259,5.827034,NA,3.53781,6.534458,4.558247,8.205957,6.471799,14.2,4.3,7.002124,8.403704,3.8,18.39621,5.184992,2.793215,7.9,3.496296,NA,5,3.320602,4,10.75805,NA,2.377832,4.8,3.7,8.793793,NA,NA,8.3,5.190799,6.2,9.44884,NA,3.43,6.496439,17.77625,3.481666,8.925273,4.434454,3.8,4.194727,NA,7.520572,5,5.5,6.483202,3.2,4.709316,NA,NA,2.2,27.67364,5.07,7.7,6.211847,0.73,15.35226,13.6,3.71,8.2,3.8,NA,NA,6.175606,27.67364
2019M03,5.113588,9.503654,5.042823,7.385678,5.477418,5.4,NA,0.359489,12.00265,5.8,2.339278,6.865315,3.661307,10.54512,7.5,2,3.390044,3.677002,5.714701,NA,3.526654,6.48206,4.612716,8.117015,6.440964,14.2,4.3,6.416547,8.348148,3.8,17.62073,5.18453,2.850553,7.8,3.451852,NA,5,3.38169,3.9,9.950979,NA,2.460665,4.8,3.8,8.743322,NA,NA,8.3,5.476371,6.1,9.434312,NA,3.56,6.462492,17.66574,3.523588,8.863815,4.341929,3.5,4.13078,NA,7.027111,5,5.6,6.473727,3.1,4.556398,NA,NA,2.2,27.62377,5.03,7.7,6.894333,0.81,15.33172,13.7,3.72,9.1,3.8,NA,NA,6.152226,27.62377
2019M04,5.055393,9.763185,5.196513,7.383085,5.480182,5.45,NA,0.272586,11.90711,5.7,2.335264,6.900503,3.628266,10.51048,7.5,2.1,3.151944,3.618173,NA,NA,3.503112,6.514983,4.575459,7.594424,6.405442,14.2,5.2,6.994067,8.281481,3.8,18.01465,5.123255,2.840549,7.9,3.418519,NA,5.2,3.041376,3.8,10.17692,NA,2.455284,4.8,4.1,8.631742,NA,NA,8.2,5.502918,6.1,9.269685,NA,3.47,6.429154,17.57285,NA,8.490383,4.185789,3.3,4.084724,NA,6.054761,5,5.5,6.770218,3.1,4.613144,NA,NA,2.2,28.54231,4.99,7.7,5.807503,0.94,15.2995,13.8,3.73,7.8,3.6,NA,NA,6.108934,28.54231
2019M05,5.003895,9.97421,5.219982,7.376249,5.480079,5.49,NA,0.263463,11.90951,5.4,2.307277,6.82222,3.622003,10.4714,7.3,2.1,3.093357,3.707307,NA,NA,3.50277,6.537206,4.435893,7.632857,6.430566,14.1,5.2,7.094965,8.203704,3.9,17.00724,5.077103,2.889859,8,3.396296,NA,5.2,4.143657,3.7,9.925152,NA,2.387253,4.8,4,8.716242,NA,NA,8.3,5.553796,6.2,9.258276,NA,3.55,6.454229,17.46635,NA,8.512493,4.125978,3.4,3.969101,NA,6.901148,5,5.5,6.656752,3.1,4.568412,NA,NA,2.2,28.70605,5.02,7.7,6.588557,1.06,15.30899,14,3.75,8.8,3.6,NA,NA,6.110629,28.70605
2019M06,4.991194,10.21053,5.251109,7.345376,5.532637,5.67,NA,0.292924,11.85026,5.5,2.289606,6.785848,3.61047,10.05487,7.2,1.9,3.121981,3.747377,NA,NA,3.48611,6.492517,4.207588,7.50289,6.399111,14,5.2,6.040556,8.114815,3.8,16.83251,5.072639,2.879422,8.1,3.385185,NA,5.3,3.55504,4.1,9.59126,NA,2.315633,4.8,4,8.660548,NA,NA,NA,5.536813,6.1,9.25182,NA,3.55,6.418084,17.36444,NA,8.431771,4.202825,3.6,3.867152,NA,6.745327,5,5.6,6.399853,3,4.491751,NA,NA,2.2,28.85622,5.05,7.7,6.805116,0.91,15.33907,13.9,3.74,10.1,3.7,NA,NA,6.084401,28.85622
2019M07,5.036075,NA,5.268573,7.288017,5.646429,5.74,NA,0.305205,11.74831,5.7,2.271463,6.841928,NA,10.37026,7,2.1,3.155212,3.789656,NA,NA,NA,6.531495,NA,NA,NA,13.9,NA,6.861462,NA,NA,NA,5.108236,2.870658,8.2,NA,NA,5.3,3.411313,3.7,9.98175,NA,2.306868,4.8,4,8.517162,NA,NA,NA,5.503558,6.1,NA,NA,3.58,NA,NA,NA,NA,4.185222,3.8,NA,NA,4.778006,5.3,5.5,NA,3,4.555639,NA,NA,NA,NA,5,7.7,7.23143,1.16,NA,NA,3.72,9.4,3.7,NA,NA,NA,NA
2019M08,NA,NA,5.29902,7.409467,NA,5.76,NA,NA,NA,5.7,2.252889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.440064,NA,NA,NA,NA,NA,7.071941,NA,NA,NA,NA,2.821791,8.1,NA,NA,5.2,NA,3.8,NA,NA,NA,4.8,3.1,NA,NA,NA,NA,5.441921,6.1,NA,NA,NA,NA,NA,NA,NA,4.31796,NA,NA,NA,6.628866,5.3,5.4,NA,NA,4.485199,NA,NA,NA,NA,4.97,NA,7.403662,NA,NA,NA,3.73,NA,3.7,NA,NA,NA,NA
